标题,价格,评论数,链接,当前链接,上级链接,下载时间
"松下（Panasonic） 三门风冷无霜玻璃280升（珍珠白）NR-C28WPG-XW 280L NR-C28WPG-XN金色
							预售 狂欢返场优惠购，狂欢末班车，不上等1年！",5170.00,9,http://item.jd.com/11315893579.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=146,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"海尔（Haier） LC-102E绅享102升冰吧 Low-E Plus 智感除雾科技
							【返场狂欢购！ 手慢不要紧，优惠为您再等一天】下单赠送一年延保 晒单送礼品",1899.00,10+,http://item.jd.com/11161627616.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=146,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"美的（Midea） 冰箱 BCD-207WM  207升两门风冷无霜冰箱 芙蓉金
							风冷无霜、 电脑控温、全国联保！",2199.00,1,http://item.jd.com/12338691186.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=146,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
美的（Midea） BCD-645WKPZM 645升 节能静音 智能操控风冷无霜 金色,5999.00,0,http://item.jd.com/13593911144.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=146,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
海尔（haier） BCD-185TMPQ家用185L小型双门冷藏冷冻节能静音电冰箱,1399.00,3,http://item.jd.com/19500715905.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=146,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
雪村（Xuecun）蛋糕柜前开门日式直角展示柜玻璃陈列柜寿司熟食保鲜柜风冷蛋糕柜 1.2米/日式/直角/风冷/除雾,4658.00,0,http://item.jd.com/11401634583.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=146,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"雪村（Xuecun）SD/SC-2200H豪华双机岛柜卧式冷藏冷冻超市速冻柜冰柜海鲜柜 铜管
							不上锈不内漏，冷藏冷冻可自由转换，一机两用，经济实惠镀膜钢化玻璃",5438.00,0,http://item.jd.com/10914677550.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=146,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
雪村(Xuncun)商用展示柜LC-918风冷陈列柜超市啤酒饮料柜 立式冷藏保鲜冰柜,6500.00,0,http://item.jd.com/10735020228.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=146,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
雪村（Xuecun）药品阴凉柜YP-1500USB口医用陈列柜GPS认证恒温医用三门展示柜,5678.00,0,http://item.jd.com/10759422034.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=146,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"雪村（Xuecun）冷柜 SD/SC-718欧式超市组合岛柜冷冻柜/冷藏保鲜柜展示柜 镀锌管
							制冷强劲 节能省电 全国联保 外观靓丽",5048.00,0,http://item.jd.com/10912665794.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=146,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
雪村（Xuecun）商用蛋糕柜展示柜冷藏玻璃陈列柜寿司熟食保鲜柜风冷蛋糕柜 1.5/落地式/风冷/除雾,4908.00,0,http://item.jd.com/11401158806.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=146,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
雪村（Xuecun）商用蛋糕柜展示柜冷藏玻璃陈列柜寿司熟食保鲜柜风冷蛋糕柜 1.2/落地式/风冷/除雾,4498.00,0,http://item.jd.com/11401150799.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=146,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
雪村（Xuecun）商用蛋糕柜展示柜冷藏玻璃陈列柜寿司熟食保鲜柜风冷蛋糕柜 1.5米/落地式/风冷,4508.00,0,http://item.jd.com/11401158802.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=146,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"松下（panasonic） NR-F610VG-N5  587L 原装日本进口 风冷无霜
							12.12预售中，活动价格请咨询客服！",27900.00,0,http://item.jd.com/15664436850.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=146,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"雪村（Xuecun）冷柜 SD/SC-998双压缩机岛柜卧式展示柜速冻冷冻冷藏保鲜柜 铜管
							干净卫生 制冷强劲 节能省电 全国联保 外观靓丽",5538.00,0,http://item.jd.com/10913016047.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=146,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"新飞（Frestec）BCD-183DK 183升 节能静音 双门冰箱（光亮拉丝）家用
							领券立减100元，下单即送300京豆，晒图再奖20元电费！静音节能，品质之选",1388.00,6,http://item.jd.com/14144049779.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=146,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"美菱（MeiLing） BC/BD-528DT 冰柜商用 冷柜冷藏 冷冻卧式冰柜 蓝白色
							变温冷藏冷冻冷柜、全国联保！",3299.00,3,http://item.jd.com/10701594537.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=146,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
松下（panasonic） NR-D380TX-XN风冷无霜变频多门 钢化玻璃（尊雅金）,10490.00,0,http://item.jd.com/20104000595.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=146,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"澳柯玛（AUCMA） JC-367(NE) 367升酒柜冷藏 酒窖式橡木搁架恒温冷藏柜
							【爆款返场，低价延续】领券立减500元，晒单再返50元，价保11.11",5699.00,0,http://item.jd.com/11869088807.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=146,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"松下（panasonic） NR-F610VX-X5 587L进口多门 奢华镜面
							12.12预售中，活动价格请咨询客服！",29990.00,0,http://item.jd.com/15663336212.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=146,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
三星（SAMSUNG） RF50K5910SK/SC 524升无霜三循环大容量十字对开门,7999.00,0,http://item.jd.com/19088267739.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=146,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"宝帕尼（Bompani） 意大利品质嵌入式冰箱家用迷你冰箱嵌入式单门小冰箱冷藏 BC-110U
							晒单有红包 下单送豪礼 先领券再下单 买贵补差 免费送货 多买更优惠",3599.00,0,http://item.jd.com/20064272214.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=146,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"松下（panasonic） NR-F510VG-N5/T5变频无霜 日本进口 玻璃面板 香槟金
							12.12预售中，活动价格请咨询客服！",21900.00,0,http://item.jd.com/16034321495.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=146,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"松下（panasonic） NR-F510VG-N5/T5变频无霜 日本进口 玻璃面板 琥珀棕
							12.12预售中，活动价格请咨询客服！",21900.00,0,http://item.jd.com/16034321496.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=146,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"雪村（Xuecun）冷柜SD/SC-868岛柜双机加深卧式展示柜冷藏保鲜超市速冷冻柜 铜管
							干净卫生 厂家直销 制冷强劲 节能省电 全国联保",4988.00,0,http://item.jd.com/10912982162.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=146,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
雪村（Xuecun）药品阴凉柜 YP-1500GPS认证恒温医用三门立式展示柜 医用陈列柜,5408.00,0,http://item.jd.com/10759391049.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=146,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"京东发货 樱花 BCD-56小型电冰箱 双门迷你 家用冷藏冷冻 限时折扣 蓝色
							11.11 大放价，买贵补差！还有10元赠品相送！现全店铺参加满减活动，先到先得！",598.00,70+,http://item.jd.com/12281927615.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=146,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"帕琪丝（PATCHES） 高965mm 双门迷你小型电冰箱 家用冷藏冰箱 BCD-66 银色
							【京东发货！限时包邮】108升双门大容量冰箱！特价528包邮！买贵补差，仅此一次，先到先得",588.00,400+,http://item.jd.com/12065006215.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=146,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"万爱  BCD-55 冰箱双门 家用 冷藏冷冻 电冰箱 限时折扣香槟金色 金色高893mm
							简约而不简单，满足小家庭的需求，到手价558！详情咨询客服~~~",558.00,20+,http://item.jd.com/12858619595.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=146,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"东宝（DOBON） BC-92R 92电冰箱家用小型冰箱单门式复古小冰箱宿舍 红色
							【顺丰送货上门】开口笑系列92L小型冰箱 节能静音",849.00,30+,http://item.jd.com/12318765441.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=146,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
雪村（Xuecun）药品阴凉柜 YP-1500GPS认证恒温医用三门立式展示柜 医用陈列柜,5408.00,0,http://item.jd.com/10759391049.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=147,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"京东发货 樱花 BCD-56小型电冰箱 双门迷你 家用冷藏冷冻 限时折扣 蓝色
							11.11 大放价，买贵补差！还有10元赠品相送！现全店铺参加满减活动，先到先得！",598.00,70+,http://item.jd.com/12281927615.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=147,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"帕琪丝（PATCHES） 高965mm 双门迷你小型电冰箱 家用冷藏冰箱 BCD-66 银色
							【京东发货！限时包邮】108升双门大容量冰箱！特价528包邮！买贵补差，仅此一次，先到先得",588.00,400+,http://item.jd.com/12065006215.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=147,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"万爱  BCD-55 冰箱双门 家用 冷藏冷冻 电冰箱 限时折扣香槟金色 金色高893mm
							简约而不简单，满足小家庭的需求，到手价558！详情咨询客服~~~",558.00,20+,http://item.jd.com/12858619595.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=147,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"东宝（DOBON） BC-92R 92电冰箱家用小型冰箱单门式复古小冰箱宿舍 红色
							【顺丰送货上门】开口笑系列92L小型冰箱 节能静音",849.00,30+,http://item.jd.com/12318765441.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=147,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"松下（panasonic） NR-E531TP-NA璀璨金498升全风冷无霜顶置压缩机
							12.12预售进行中，活动价格请联系客服！",10990.00,0,http://item.jd.com/16117970872.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=147,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"【顺丰包邮】美的 (Midea)BC-45M 45升冰柜 灵巧节能 冷藏 办公 小冰柜
							【租房，学生族，上班族必备】 占地半平米、内置小冰室、每日耗电0.34度",588.00,100+,http://item.jd.com/11367085845.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=147,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"澳柯玛（AUCMA） BCD-232WNE 232升双门冰箱 风冷无霜 电脑控温 分区储存
							【爆款返场，低价延续】爆品直降200元，晒单再送50元补贴，厂家直营，顺丰快速达",1999.00,4,http://item.jd.com/12573973037.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=147,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"松下（panasonic） NR-F560VG-N5琉璃金 风冷无霜变频 钢化玻璃面板
							12.12预售中，活动价格请咨询客服！",23900.00,0,http://item.jd.com/15665364442.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=147,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"雪村（Xuecun）冷柜 2米风冷敞口式鲜肉柜熟食柜恒温柜冷藏保鲜柜冰柜展示柜
							制冷强劲 节能省电 全国联保 外观靓丽",6848.00,0,http://item.jd.com/10767274823.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=147,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"松下（panasonic） NR-C32WMG-XN 风冷无霜变频玻璃门 318L
							12.12预售中，活动价格请咨询客服！",6990.00,0,http://item.jd.com/16119545552.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=147,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"雪村（Xuecun)蛋糕柜圆弧风冷展示柜陈列柜冰柜商用卧式冰柜寿司保鲜柜熟食柜台式蛋糕柜 1.2米/落地式/风冷/除雾
							风冷 卫生 大理石基座 全国联保 制冷强劲",4498.00,1,http://item.jd.com/11391471925.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=147,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"松下（panasonic） NR-F521TX-XN 498L多门 变频 无边框玻璃面板
							12.12预售进行中，活动价格请联系客服！",15900.00,0,http://item.jd.com/16118263713.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=147,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"雪村(Xuecun) 商用冰箱 SLLDZ4-820L 四门厨房柜全钢铜不锈钢上冷冻下冷藏 全钢全铜
							不锈钢面板，不上锈。上冷冻，下冷藏。大容量。制冷强劲，冷冻效果好。全铜管制作，不上锈不内漏",3598.00,2,http://item.jd.com/11107859659.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=147,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"雪村（Xuecun）SD/SC-2600H豪华双机岛柜卧式冷藏冷冻超市速冻柜冰柜 海鲜柜 镀锌管
							不上锈不内漏，冷藏冷冻可自由转换，一机两用，经济实惠镀膜钢化玻璃",5408.00,0,http://item.jd.com/10913331520.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=147,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"惠而浦（whirlpool） BCD-320WMGBW 320L 风冷无霜变频 波尔卡白
							满2000减300，满4000减600元",4598.00,0,http://item.jd.com/19272660828.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=147,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"樱花（SAKURA） BCD-122A 122升双门冰箱 家用电冰箱 大容量冷藏 节能 银色
							【京东发货！限时包邮】108升双门大容量冰箱！特价528包邮！买贵补差，仅此一次，先到先得",849.00,2,http://item.jd.com/19281525682.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=147,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"美菱(MeiLing) BCD-198WECX 198升 风冷无霜 电脑控温 两门冰箱
							电脑控温风冷无霜高配小两门，实用不占地，自己用当然挑质量好点的",1699.00,30+,http://item.jd.com/11280988835.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=147,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
